ticker,gics_sector,start_date,end_date
TSE,Small Cap Extended,2018-09-01,2020-03-01
TSE,Small Cap Extended,2020-04-01,2020-05-01
TSE,Small Cap Extended,2021-01-01,2021-02-01
TSEM,Small Cap Extended,2018-09-01,2018-11-01
TSEM,Small Cap Extended,2019-03-01,2019-04-01
TSEM,Small Cap Extended,2022-03-01,2024-06-01
TSEM,Small Cap Extended,2024-12-01,2025-07-01
TSEM,Small Cap Extended,2025-08-01,2026-02-01
TSG,Mid Cap Extended,2018-09-01,2020-06-01
TSM,Mid Cap Extended,2018-09-01,2026-02-01
TSP,Mid Cap Extended,2021-07-01,2022-11-01
TSRO,Mid Cap Extended,2018-09-01,2019-03-01
TSSI,Small Cap Extended,2025-07-01,2026-01-01
TSU,Small Cap Extended,2018-09-01,2019-11-01
TSU,Small Cap Extended,2020-01-01,2020-07-01
TTAN,Mid Cap Extended,2025-03-01,2026-02-01
TTC,Small Cap Extended,2018-09-01,2026-02-01
TTCF,Small Cap Extended,2021-01-01,2022-01-01
TTE,Mid Cap Extended,2021-07-01,2026-02-01
TTM,Small Cap Extended,2018-09-01,2020-04-01
TTM,Small Cap Extended,2020-05-01,2020-11-01
TTM,Small Cap Extended,2021-02-01,2022-08-01
TTM,Small Cap Extended,2022-11-01,2023-03-01
TTMI,Small Cap Extended,2018-09-01,2019-12-01
TTMI,Small Cap Extended,2020-01-01,2020-07-01
TTMI,Small Cap Extended,2020-10-01,2021-02-01
TTMI,Small Cap Extended,2025-07-01,2026-02-01
TTOO,Small Cap Extended,2020-08-01,2020-11-01
TTOO,Small Cap Extended,2021-04-01,2021-05-01
TTOO,Small Cap Extended,2023-09-01,2023-12-01
TU,Small Cap Extended,2019-11-01,2020-01-01
TU,Small Cap Extended,2020-03-01,2020-09-01
TU,Small Cap Extended,2020-11-01,2020-12-01
TU,Small Cap Extended,2022-03-01,2026-02-01
TUP,Small Cap Extended,2018-09-01,2020-03-01
TUP,Small Cap Extended,2020-08-01,2021-04-01
TUP,Small Cap Extended,2021-06-01,2021-07-01
TUYA,Small Cap Extended,2021-06-01,2021-07-01
TV,Small Cap Extended,2018-09-01,2020-03-01
TV,Small Cap Extended,2021-07-01,2021-08-01
TVGN,Small Cap Extended,2024-11-01,2025-02-01
TVPT,Small Cap Extended,2018-09-01,2019-07-01
TVTX,Small Cap Extended,2021-10-01,2021-12-01
TVTX,Small Cap Extended,2022-06-01,2024-01-01
TVTX,Small Cap Extended,2024-11-01,2025-09-01
TVTX,Small Cap Extended,2025-10-01,2026-02-01
TVTY,Small Cap Extended,2018-09-01,2020-07-01
TVTY,Small Cap Extended,2022-05-01,2022-08-01
TW,Mid Cap Extended,2019-06-01,2026-02-01
TWG,Small Cap Extended,2024-11-01,2025-02-01
TWKS,Small Cap Extended,2021-12-01,2022-01-01
TWLO,Mid Cap Extended,2018-09-01,2026-02-01
TWNK,Small Cap Extended,2018-09-01,2018-12-01
TWNK,Small Cap Extended,2019-06-01,2020-08-01
TWNK,Small Cap Extended,2020-11-01,2020-12-01
TWNK,Small Cap Extended,2021-11-01,2023-12-01
TWO,Small Cap Extended,2019-04-01,2019-11-01
TWO,Small Cap Extended,2020-04-01,2020-10-01
TWO,Small Cap Extended,2021-08-01,2021-10-01
TWOU,Mid Cap Extended,2018-09-01,2022-06-01
TWST,Small Cap Extended,2020-03-01,2026-02-01
TX,Small Cap Extended,2021-08-01,2021-12-01
TX,Small Cap Extended,2022-04-01,2022-05-01
TXG,Mid Cap Extended,2019-12-01,2026-02-01
TXMD,Small Cap Extended,2018-09-01,2019-08-01
TXMD,Small Cap Extended,2019-11-01,2019-12-01
TXNM,Small Cap Extended,2024-09-01,2026-02-01
TXRH,Mid Cap Extended,2018-09-01,2026-02-01
U,Mid Cap Extended,2020-12-01,2026-02-01
UA,Mid Cap Extended,2018-09-01,2025-07-01
UAMY,Mid Cap Extended,2025-10-01,2026-02-01
UAVS,Small Cap Extended,2020-06-01,2020-11-01
UAVS,Small Cap Extended,2021-01-01,2021-06-01
UAVS,Small Cap Extended,2024-12-01,2025-01-01
UBNT,Mid Cap Extended,2018-09-01,2019-10-01
UBS,Small Cap Extended,2018-09-01,2026-02-01
UBSI,Small Cap Extended,2018-09-01,2020-09-01
UBSI,Small Cap Extended,2020-11-01,2021-01-01
UBSI,Small Cap Extended,2022-03-01,2024-05-01
UBSI,Small Cap Extended,2025-04-01,2025-10-01
UE,Small Cap Extended,2018-11-01,2019-01-01
UE,Small Cap Extended,2019-02-01,2019-08-01
UE,Small Cap Extended,2019-09-01,2020-07-01
UE,Small Cap Extended,2023-11-01,2024-01-01
UEC,Mid Cap Extended,2023-10-01,2025-04-01
UEC,Mid Cap Extended,2025-05-01,2026-02-01
UFS,Small Cap Extended,2018-09-01,2021-02-01
UFS,Small Cap Extended,2021-05-01,2021-11-01
UGI,Small Cap Extended,2018-09-01,2026-02-01
UIS,Small Cap Extended,2018-09-01,2019-03-01
UIS,Small Cap Extended,2020-03-01,2020-06-01
UL,Mid Cap Extended,2018-09-01,2026-02-01
ULCC,Small Cap Extended,2022-05-01,2022-11-01
ULS,Small Cap Extended,2024-07-01,2026-02-01
UMAC,Small Cap Extended,2024-12-01,2025-04-01
UMAC,Small Cap Extended,2025-08-01,2026-02-01
UMC,Mid Cap Extended,2021-01-01,2022-10-01
UMC,Mid Cap Extended,2022-11-01,2026-02-01
UMPQ,Small Cap Extended,2018-09-01,2021-02-01
UMPQ,Small Cap Extended,2021-06-01,2021-07-01
UMPQ,Small Cap Extended,2021-08-01,2023-04-01
UNFI,Small Cap Extended,2018-09-01,2019-08-01
UNFI,Small Cap Extended,2019-11-01,2020-02-01
UNFI,Small Cap Extended,2020-04-01,2022-10-01
UNFI,Small Cap Extended,2022-11-01,2023-10-01
UNFI,Small Cap Extended,2025-07-01,2026-02-01
UNIT,Small Cap Extended,2018-09-01,2019-09-01
UNIT,Small Cap Extended,2019-10-01,2019-11-01
UNIT,Small Cap Extended,2020-01-01,2020-02-01
UNIT,Small Cap Extended,2020-03-01,2020-04-01
UNIT,Small Cap Extended,2020-06-01,2020-08-01
UNIT,Small Cap Extended,2021-01-01,2021-02-01
UNVR,Mid Cap Extended,2018-09-01,2021-03-01
UNVR,Mid Cap Extended,2021-06-01,2021-09-01
UNVR,Mid Cap Extended,2021-12-01,2023-09-01
UPST,Mid Cap Extended,2021-03-01,2026-02-01
UPWK,Small Cap Extended,2018-12-01,2019-02-01
UPWK,Small Cap Extended,2019-05-01,2023-04-01
UPWK,Small Cap Extended,2023-05-01,2026-02-01
USAR,Mid Cap Extended,2025-07-01,2026-02-01
USCR,Small Cap Extended,2018-09-01,2019-07-01
USCR,Small Cap Extended,2019-11-01,2020-01-01
USCR,Small Cap Extended,2021-07-01,2021-10-01
USER,Small Cap Extended,2023-01-01,2023-02-01
USFD,Mid Cap Extended,2018-09-01,2026-02-01
UTHR,Mid Cap Extended,2018-09-01,2026-02-01
UUUU,Small Cap Extended,2021-05-01,2021-07-01
UUUU,Small Cap Extended,2021-10-01,2022-03-01
UUUU,Small Cap Extended,2022-04-01,2022-07-01
UUUU,Small Cap Extended,2022-08-01,2022-12-01
UUUU,Small Cap Extended,2023-10-01,2024-08-01
UUUU,Small Cap Extended,2024-12-01,2025-03-01
UUUU,Small Cap Extended,2025-07-01,2026-02-01
UWMC,Small Cap Extended,2021-04-01,2021-09-01
UWMC,Small Cap Extended,2025-09-01,2026-01-01
UXIN,Small Cap Extended,2018-09-01,2018-10-01
UXIN,Small Cap Extended,2019-01-01,2019-08-01
UXIN,Small Cap Extended,2021-05-01,2021-09-01
VAC,Small Cap Extended,2018-09-01,2025-11-01
VAC,Small Cap Extended,2025-12-01,2026-02-01
VAL,Mid Cap Extended,2020-01-01,2020-03-01
VAL,Mid Cap Extended,2022-05-01,2026-02-01
VALE,Mid Cap Extended,2018-09-01,2020-04-01
VALE,Mid Cap Extended,2020-06-01,2026-02-01
VBIV,Small Cap Extended,2020-06-01,2021-01-01
VBIV,Small Cap Extended,2021-03-01,2021-04-01
VCEL,Small Cap Extended,2018-09-01,2018-10-01
VCEL,Small Cap Extended,2018-12-01,2019-07-01
VCEL,Small Cap Extended,2021-04-01,2021-09-01
VCEL,Small Cap Extended,2024-02-01,2024-07-01
VCEL,Small Cap Extended,2025-02-01,2025-03-01
VCEL,Small Cap Extended,2025-04-01,2025-05-01
VCIG,Small Cap Extended,2023-07-01,2023-10-01
VCIG,Small Cap Extended,2025-01-01,2025-04-01
VCYT,Small Cap Extended,2019-04-01,2020-05-01
VCYT,Small Cap Extended,2020-09-01,2023-09-01
VCYT,Small Cap Extended,2024-09-01,2026-02-01
VECO,Small Cap Extended,2023-11-01,2023-12-01
VECO,Small Cap Extended,2024-07-01,2025-01-01
VEON,Small Cap Extended,2019-05-01,2020-06-01
VER,Mid Cap Extended,2018-09-01,2021-12-01
VERA,Small Cap Extended,2024-02-01,2026-02-01
VERB,Small Cap Extended,2021-08-01,2021-11-01
VERI,Small Cap Extended,2020-08-01,2020-10-01
VERI,Small Cap Extended,2021-01-01,2021-05-01
VERI,Small Cap Extended,2025-11-01,2025-12-01
VERU,Mid Cap Extended,2021-01-01,2021-06-01
VERU,Mid Cap Extended,2022-05-01,2023-03-01
VERV,Small Cap Extended,2021-10-01,2021-11-01
VERV,Small Cap Extended,2022-08-01,2023-04-01
VERV,Small Cap Extended,2023-12-01,2024-03-01
VERV,Small Cap Extended,2025-07-01,2025-09-01
VERX,Small Cap Extended,2020-10-01,2020-11-01
VERX,Small Cap Extended,2024-05-01,2026-02-01
VET,Small Cap Extended,2019-10-01,2020-04-01
VET,Small Cap Extended,2022-03-01,2023-06-01
VET,Small Cap Extended,2023-11-01,2023-12-01
VFF,Small Cap Extended,2019-05-01,2019-08-01
VFF,Small Cap Extended,2021-02-01,2021-06-01
VFS,Mid Cap Extended,2023-09-01,2024-04-01
VG,Small Cap Extended,2018-09-01,2022-09-01
VG,Small Cap Extended,2025-03-01,2026-02-01
VGAC,Small Cap Extended,2021-02-01,2021-06-01
VGR,Small Cap Extended,2019-09-01,2019-11-01
VGR,Small Cap Extended,2024-09-01,2024-11-01
VIAV,Small Cap Extended,2018-09-01,2024-06-01
VIAV,Small Cap Extended,2025-03-01,2025-06-01
VIAV,Small Cap Extended,2025-09-01,2026-02-01
VIK,Mid Cap Extended,2024-07-01,2026-02-01
VIPS,Mid Cap Extended,2018-09-01,2018-11-01
VIPS,Mid Cap Extended,2018-12-01,2019-01-01
VIPS,Mid Cap Extended,2019-02-01,2026-02-01
VIR,Small Cap Extended,2020-03-01,2023-12-01
VIRT,Small Cap Extended,2018-09-01,2020-01-01
VIRT,Small Cap Extended,2020-02-01,2021-12-01
VIRT,Small Cap Extended,2022-02-01,2023-09-01
VIRT,Small Cap Extended,2024-04-01,2026-02-01
VISL,Small Cap Extended,2020-07-01,2020-10-01
VISL,Small Cap Extended,2021-03-01,2021-06-01
VIST,Small Cap Extended,2023-09-01,2024-03-01
VIST,Small Cap Extended,2024-05-01,2026-02-01
VITL,Small Cap Extended,2020-10-01,2020-11-01
VITL,Small Cap Extended,2024-06-01,2026-02-01
VIV,Small Cap Extended,2018-11-01,2020-07-01
VIVO,Mid Cap Extended,2020-10-01,2021-02-01
VKTX,Mid Cap Extended,2018-09-01,2019-09-01
VKTX,Mid Cap Extended,2023-01-01,2026-02-01
VLDR,Mid Cap Extended,2020-12-01,2021-10-01
VLTA,Small Cap Extended,2021-12-01,2022-02-01
VLY,Small Cap Extended,2018-09-01,2020-09-01
VLY,Small Cap Extended,2021-05-01,2021-07-01
VLY,Small Cap Extended,2021-10-01,2021-12-01
VLY,Small Cap Extended,2022-02-01,2026-02-01
VMEO,Small Cap Extended,2021-08-01,2022-06-01
VMW,Mid Cap Extended,2018-09-01,2024-01-01
VNDA,Small Cap Extended,2018-10-01,2019-10-01
VNE,Small Cap Extended,2018-09-01,2019-10-01
VNE,Small Cap Extended,2021-09-01,2022-05-01
VNET,Small Cap Extended,2020-06-01,2021-11-01
VNET,Small Cap Extended,2022-04-01,2022-06-01
VNET,Small Cap Extended,2025-03-01,2026-02-01
VNOM,Small Cap Extended,2018-09-01,2019-06-01
VNOM,Small Cap Extended,2024-01-01,2026-02-01
VOD,Mid Cap Extended,2018-09-01,2026-02-01
VOYA,Mid Cap Extended,2018-09-01,2026-02-01
VOYG,Small Cap Extended,2025-09-01,2025-11-01
VOYG,Small Cap Extended,2025-12-01,2026-02-01
VRAY,Small Cap Extended,2018-09-01,2019-01-01
VRDN,Small Cap Extended,2022-11-01,2022-12-01
VRDN,Small Cap Extended,2023-02-01,2023-09-01
VRDN,Small Cap Extended,2024-02-01,2024-05-01
VRDN,Small Cap Extended,2024-10-01,2025-04-01
VRDN,Small Cap Extended,2025-12-01,2026-02-01
VRM,Mid Cap Extended,2020-09-01,2022-11-01
VRN,Small Cap Extended,2024-08-01,2024-09-01
VRN,Small Cap Extended,2024-10-01,2025-02-01
VRN,Small Cap Extended,2025-03-01,2025-06-01
VRNS,Small Cap Extended,2018-09-01,2026-02-01
VRNT,Small Cap Extended,2018-09-01,2023-04-01
VRNT,Small Cap Extended,2023-05-01,2023-08-01
VRNT,Small Cap Extended,2023-10-01,2024-01-01
VRNT,Small Cap Extended,2024-07-01,2024-12-01
VRNT,Small Cap Extended,2025-01-01,2025-02-01
VRNT,Small Cap Extended,2025-08-01,2026-01-01
VRRM,Small Cap Extended,2019-07-01,2020-08-01
VRRM,Small Cap Extended,2022-09-01,2025-08-01
VSAT,Small Cap Extended,2018-09-01,2021-08-01
VSAT,Small Cap Extended,2021-12-01,2022-03-01
VSAT,Small Cap Extended,2022-11-01,2023-02-01
VSAT,Small Cap Extended,2023-04-01,2026-02-01
VSCO,Mid Cap Extended,2021-10-01,2026-02-01
VSH,Small Cap Extended,2018-09-01,2020-12-01
VSH,Small Cap Extended,2021-06-01,2021-08-01
VSH,Small Cap Extended,2022-08-01,2025-10-01
VSLR,Small Cap Extended,2020-05-01,2020-07-01
VSLR,Small Cap Extended,2020-08-01,2020-11-01
VSM,Mid Cap Extended,2018-09-01,2019-11-01
VSTM,Small Cap Extended,2018-09-01,2019-02-01
VSTM,Small Cap Extended,2020-06-01,2020-08-01
VSTO,Small Cap Extended,2020-07-01,2021-11-01
VSTO,Small Cap Extended,2021-12-01,2023-03-01
VSTO,Small Cap Extended,2023-11-01,2024-03-01
VSTO,Small Cap Extended,2024-07-01,2025-01-01
VSTS,Small Cap Extended,2023-12-01,2025-07-01
VTGN,Small Cap Extended,2023-09-01,2023-11-01
VTLE,Small Cap Extended,2023-04-01,2025-08-01
VTLE,Small Cap Extended,2025-09-01,2025-10-01
VTNR,Small Cap Extended,2021-06-01,2021-10-01
VTNR,Small Cap Extended,2022-05-01,2023-08-01
VTYX,Small Cap Extended,2022-10-01,2023-12-01
VTYX,Small Cap Extended,2024-04-01,2024-05-01
VUZI,Small Cap Extended,2021-02-01,2021-11-01
VUZI,Small Cap Extended,2021-12-01,2022-03-01
VVNT,Small Cap Extended,2023-02-01,2023-04-01
VVV,Small Cap Extended,2018-09-01,2026-02-01
VWAV,Small Cap Extended,2025-10-01,2025-11-01
VXRT,Mid Cap Extended,2020-07-01,2020-11-01
VXRT,Mid Cap Extended,2020-12-01,2022-02-01
VYGR,Small Cap Extended,2019-07-01,2019-09-01
VYX,Small Cap Extended,2023-11-01,2024-12-01
VZIO,Small Cap Extended,2024-03-01,2025-01-01
W,Mid Cap Extended,2018-09-01,2026-02-01
WAGE,Small Cap Extended,2018-09-01,2019-10-01
WAIR,Small Cap Extended,2019-11-01,2019-12-01
WAL,Mid Cap Extended,2018-09-01,2026-02-01
WATT,Small Cap Extended,2019-03-01,2019-04-01
WATT,Small Cap Extended,2021-03-01,2021-06-01
WAY,Small Cap Extended,2024-09-01,2024-10-01
WAY,Small Cap Extended,2024-11-01,2026-02-01
WB,Mid Cap Extended,2018-09-01,2022-06-01
WB,Mid Cap Extended,2022-07-01,2022-09-01
WB,Mid Cap Extended,2023-02-01,2023-06-01
WB,Mid Cap Extended,2024-03-01,2024-04-01
WBC,Mid Cap Extended,2018-09-01,2020-07-01
WBS,Small Cap Extended,2018-09-01,2020-12-01
WBS,Small Cap Extended,2021-05-01,2026-02-01
WBT,Small Cap Extended,2018-09-01,2020-05-01
WBT,Small Cap Extended,2020-06-01,2020-07-01
WBT,Small Cap Extended,2021-05-01,2022-01-01
WBT,Small Cap Extended,2022-02-01,2022-09-01
WCC,Mid Cap Extended,2018-09-01,2026-02-01
WCN,Mid Cap Extended,2018-09-01,2026-02-01
WDR,Small Cap Extended,2018-09-01,2020-09-01
WDR,Small Cap Extended,2020-11-01,2020-12-01
WDR,Small Cap Extended,2021-01-01,2021-04-01
WE,Small Cap Extended,2021-12-01,2022-12-01
WEAT,Small Cap Extended,2022-04-01,2022-10-01
WEBR,Small Cap Extended,2021-10-01,2021-11-01
WEBR,Small Cap Extended,2022-11-01,2022-12-01
WEN,Mid Cap Extended,2018-09-01,2026-02-01
WERN,Small Cap Extended,2018-09-01,2021-03-01
WERN,Small Cap Extended,2021-06-01,2021-07-01
WERN,Small Cap Extended,2021-09-01,2025-09-01
WES,Small Cap Extended,2019-03-01,2020-04-01
WES,Small Cap Extended,2020-05-01,2020-09-01
WES,Small Cap Extended,2022-04-01,2023-07-01
WES,Small Cap Extended,2023-08-01,2026-02-01
WEX,Mid Cap Extended,2018-09-01,2026-02-01
WFRD,Mid Cap Extended,2022-07-01,2022-10-01
WFRD,Mid Cap Extended,2022-11-01,2026-02-01
WGO,Small Cap Extended,2018-09-01,2025-07-01
WGS,Mid Cap Extended,2024-11-01,2026-02-01
WH,Mid Cap Extended,2018-09-01,2026-02-01
WHD,Small Cap Extended,2018-09-01,2019-03-01
WHD,Small Cap Extended,2019-04-01,2020-01-01
WHD,Small Cap Extended,2022-04-01,2025-10-01
WIFI,Small Cap Extended,2018-09-01,2019-03-01
WIFI,Small Cap Extended,2019-04-01,2019-10-01
WIMI,Small Cap Extended,2020-08-01,2020-12-01
WIMI,Small Cap Extended,2021-03-01,2021-06-01
WING,Mid Cap Extended,2018-09-01,2026-02-01
WISA,Small Cap Extended,2024-05-01,2024-06-01
WISH,Mid Cap Extended,2021-03-01,2022-11-01
WISH,Mid Cap Extended,2023-03-01,2023-06-01
WIX,Mid Cap Extended,2018-09-01,2026-02-01
WK,Small Cap Extended,2019-03-01,2020-02-01
WK,Small Cap Extended,2020-04-01,2026-02-01
WKC,Small Cap Extended,2024-10-01,2025-02-01
WKHS,Mid Cap Extended,2019-08-01,2019-11-01
WKHS,Mid Cap Extended,2020-07-01,2022-04-01
WLDS,Small Cap Extended,2025-10-01,2026-01-01
WLK,Mid Cap Extended,2018-09-01,2026-02-01
WLL,Mid Cap Extended,2018-09-01,2019-12-01
WLL,Mid Cap Extended,2020-01-01,2020-02-01
WLL,Mid Cap Extended,2021-06-01,2022-08-01
WMG,Small Cap Extended,2020-08-01,2021-07-01
WMG,Small Cap Extended,2021-10-01,2026-02-01
WMGI,Mid Cap Extended,2018-09-01,2020-12-01
WMS,Mid Cap Extended,2019-10-01,2026-02-01
WOLF,Mid Cap Extended,2021-11-01,2025-04-01
WOLF,Mid Cap Extended,2025-10-01,2026-02-01
WOOF,Small Cap Extended,2021-04-01,2023-10-01
WORK,Mid Cap Extended,2019-09-01,2021-09-01
WP,Mid Cap Extended,2018-09-01,2019-09-01
WPC,Mid Cap Extended,2018-09-01,2026-02-01
WPF,Small Cap Extended,2021-03-01,2021-05-01
WPG,Small Cap Extended,2018-09-01,2018-12-01
WPG,Small Cap Extended,2019-01-01,2019-04-01
WPG,Small Cap Extended,2019-05-01,2019-09-01
WPG,Small Cap Extended,2019-10-01,2020-05-01
WPM,Mid Cap Extended,2018-09-01,2026-02-01
WPRT,Small Cap Extended,2021-03-01,2021-06-01
WPX,Mid Cap Extended,2018-09-01,2020-04-01
WPX,Mid Cap Extended,2020-05-01,2020-10-01
WPX,Mid Cap Extended,2020-12-01,2021-02-01
WRBY,Small Cap Extended,2021-12-01,2023-02-01
WRBY,Small Cap Extended,2023-12-01,2024-01-01
WRBY,Small Cap Extended,2024-06-01,2026-02-01
WRD,Small Cap Extended,2018-09-01,2019-03-01
WRD,Small Cap Extended,2025-03-01,2026-02-01
WRI,Small Cap Extended,2018-09-01,2021-01-01
WRI,Small Cap Extended,2021-05-01,2021-09-01
WSC,Mid Cap Extended,2020-04-01,2026-02-01
WTFC,Small Cap Extended,2018-09-01,2020-10-01
WTFC,Small Cap Extended,2020-11-01,2021-07-01
WTFC,Small Cap Extended,2021-11-01,2026-02-01
WTI,Small Cap Extended,2018-09-01,2019-01-01
WTI,Small Cap Extended,2019-04-01,2019-06-01
WTI,Small Cap Extended,2022-06-01,2022-07-01
WTI,Small Cap Extended,2022-09-01,2023-03-01
WTRG,Small Cap Extended,2020-03-01,2026-02-01
WTRH,Small Cap Extended,2020-06-01,2020-07-01
WTRH,Small Cap Extended,2020-08-01,2020-11-01
WUBA,Mid Cap Extended,2018-09-01,2020-11-01
WULF,Mid Cap Extended,2024-11-01,2025-02-01
WULF,Mid Cap Extended,2025-08-01,2026-02-01
WVE,Small Cap Extended,2019-03-01,2019-08-01
WVE,Small Cap Extended,2020-02-01,2020-03-01
WVE,Small Cap Extended,2024-12-01,2025-01-01
WW,Small Cap Extended,2019-07-01,2022-01-01
WW,Small Cap Extended,2022-02-01,2022-03-01
WW,Small Cap Extended,2023-05-01,2024-02-01
WWD,Small Cap Extended,2018-09-01,2026-02-01
WWE,Mid Cap Extended,2018-09-01,2023-10-01
WWR,Small Cap Extended,2020-12-01,2021-01-01
WWR,Small Cap Extended,2021-02-01,2021-05-01
WWW,Small Cap Extended,2018-09-01,2020-08-01
WWW,Small Cap Extended,2023-02-01,2023-06-01
WWW,Small Cap Extended,2024-12-01,2025-05-01
WWW,Small Cap Extended,2025-08-01,2026-02-01
WYFI,Small Cap Extended,2025-11-01,2026-01-01
X,Mid Cap Extended,2018-09-01,2025-08-01
XELA,Small Cap Extended,2021-04-01,2022-06-01
XELA,Small Cap Extended,2022-08-01,2022-11-01
XELA,Small Cap Extended,2023-06-01,2023-07-01
XENE,Small Cap Extended,2021-11-01,2022-02-01
XENE,Small Cap Extended,2023-11-01,2024-05-01
XENE,Small Cap Extended,2025-06-01,2026-02-01
XERS,Small Cap Extended,2020-10-01,2020-11-01
XHR,Small Cap Extended,2019-04-01,2019-10-01
XHR,Small Cap Extended,2020-04-01,2020-05-01
XIFR,Small Cap Extended,2025-03-01,2025-06-01
XLRN,Small Cap Extended,2018-09-01,2022-01-01
XM,Small Cap Extended,2021-03-01,2023-08-01
XMTR,Small Cap Extended,2021-09-01,2021-10-01
XMTR,Small Cap Extended,2022-03-01,2022-06-01
XMTR,Small Cap Extended,2022-09-01,2023-06-01
XMTR,Small Cap Extended,2025-03-01,2025-04-01
XMTR,Small Cap Extended,2025-09-01,2026-02-01
XNET,Small Cap Extended,2019-11-01,2020-01-01
XOG,Small Cap Extended,2018-09-01,2019-01-01
XON,Small Cap Extended,2018-09-01,2019-05-01
XON,Small Cap Extended,2019-07-01,2019-10-01
XP,Mid Cap Extended,2020-03-01,2026-02-01
XPER,Small Cap Extended,2020-03-01,2020-05-01
XPER,Small Cap Extended,2020-09-01,2020-11-01
XPEV,Mid Cap Extended,2020-11-01,2026-02-01
XPO,Mid Cap Extended,2018-09-01,2026-02-01
XPOF,Small Cap Extended,2023-06-01,2023-11-01
XPRO,Small Cap Extended,2023-10-01,2024-01-01
XPRO,Small Cap Extended,2024-07-01,2025-01-01
XXXX,Small Cap Extended,2024-03-01,2024-07-01
YALA,Small Cap Extended,2021-01-01,2021-09-01
YELP,Small Cap Extended,2018-09-01,2023-04-01
YELP,Small Cap Extended,2023-06-01,2025-10-01
YETI,Mid Cap Extended,2019-01-01,2026-02-01
YEXT,Small Cap Extended,2018-09-01,2021-02-01
YEXT,Small Cap Extended,2023-07-01,2023-10-01
YMM,Mid Cap Extended,2021-09-01,2022-11-01
YMM,Mid Cap Extended,2022-12-01,2026-02-01
YNDX,Mid Cap Extended,2018-09-01,2022-04-01
YOU,Small Cap Extended,2021-09-01,2021-11-01
YOU,Small Cap Extended,2022-06-01,2026-02-01
YPF,Small Cap Extended,2018-09-01,2020-04-01
YPF,Small Cap Extended,2022-12-01,2023-01-01
YPF,Small Cap Extended,2023-02-01,2026-02-01
YSG,Small Cap Extended,2021-02-01,2021-09-01
YUMC,Mid Cap Extended,2018-09-01,2026-02-01
YY,Mid Cap Extended,2018-09-01,2022-10-01
YY,Mid Cap Extended,2023-01-01,2023-09-01
YY,Mid Cap Extended,2023-10-01,2024-06-01
YY,Mid Cap Extended,2025-03-01,2025-05-01
Z,Mid Cap Extended,2018-09-01,2026-02-01
ZAYO,Mid Cap Extended,2018-09-01,2020-04-01
ZD,Small Cap Extended,2021-11-01,2024-03-01
ZD,Small Cap Extended,2024-05-01,2025-03-01
ZEN,Mid Cap Extended,2018-09-01,2023-01-01
ZENA,Small Cap Extended,2024-12-01,2025-02-01
ZETA,Mid Cap Extended,2024-06-01,2026-02-01
ZEV,Small Cap Extended,2021-09-01,2021-12-01
ZG,Small Cap Extended,2018-09-01,2026-02-01
ZGNX,Small Cap Extended,2018-09-01,2021-02-01
ZGNX,Small Cap Extended,2022-02-01,2022-04-01
ZH,Small Cap Extended,2021-10-01,2021-12-01
ZI,Mid Cap Extended,2020-08-01,2025-06-01
ZIM,Mid Cap Extended,2021-09-01,2023-12-01
ZIM,Mid Cap Extended,2024-01-01,2026-02-01
ZIP,Small Cap Extended,2021-08-01,2021-09-01
ZIP,Small Cap Extended,2022-08-01,2022-10-01
ZK,Small Cap Extended,2024-08-01,2024-09-01
ZK,Small Cap Extended,2024-11-01,2025-02-01
ZLAB,Small Cap Extended,2020-02-01,2023-09-01
ZLAB,Small Cap Extended,2024-12-01,2025-02-01
ZLAB,Small Cap Extended,2025-03-01,2025-10-01
ZM,Mid Cap Extended,2019-07-01,2026-02-01
ZNGA,Mid Cap Extended,2019-03-01,2022-07-01
ZNTL,Small Cap Extended,2021-01-01,2021-02-01
ZNTL,Small Cap Extended,2022-05-01,2022-12-01
ZNTL,Small Cap Extended,2023-06-01,2023-10-01
ZNTL,Small Cap Extended,2023-11-01,2024-01-01
ZS,Mid Cap Extended,2018-09-01,2026-02-01
ZSAN,Small Cap Extended,2019-05-01,2019-06-01
ZTO,Mid Cap Extended,2018-09-01,2025-12-01
ZUO,Small Cap Extended,2018-09-01,2021-01-01
ZUO,Small Cap Extended,2024-11-01,2025-03-01
ZWS,Small Cap Extended,2021-11-01,2026-02-01
ZY,Small Cap Extended,2021-09-01,2021-12-01
ZYME,Small Cap Extended,2020-01-01,2020-09-01
ZYME,Small Cap Extended,2020-10-01,2021-01-01
ZYNE,Small Cap Extended,2019-05-01,2019-11-01
AA,Mid Cap Extended,2026-07-01,2026-09-01
AAL,Industrials,2026-07-01,2026-09-01
AAOI,Mid Cap Extended,2026-07-01,2026-09-01
AAON,Mid Cap Extended,2026-07-01,2026-09-01
AAOX,Mid Cap Extended,2026-07-01,2026-09-01
AAP,Consumer Discretionary,2026-07-01,2026-09-01
ABVX,Mid Cap Extended,2026-07-01,2026-09-01
ACA,Small Cap Extended,2026-07-01,2026-09-01
ACHC,Small Cap Extended,2026-07-01,2026-09-01
ACI,Mid Cap Extended,2026-07-01,2026-09-01
ACLS,Small Cap Extended,2026-07-01,2026-09-01
ACM,Mid Cap Extended,2026-07-01,2026-09-01
ACMR,Small Cap Extended,2026-07-01,2026-09-01
ADC,Small Cap Extended,2026-07-01,2026-09-01
ADEA,Small Cap Extended,2026-07-01,2026-09-01
ADT,Industrials,2026-07-01,2026-09-01
